 27961     0
  50.000 85.000 318.183 70.079 -1.0
  15.000 30.000 183.492 60.501  1.0
 130.000 75.000  40.000 90.000  1.0
  15.000 35.000 182.852 55.607  1.0
  90.000 80.000 191.692 41.026  1.0
  70.000 65.000 313.268 46.031 -1.0
 140.000 55.000 255.701 58.228 -1.0
   0.000 70.000 247.824 43.958  1.0
 230.000 85.000 134.070 40.259 -1.0
 150.000 40.000 263.859 71.253 -1.0
 165.000 60.000  52.240 56.174  1.0
 140.000 70.000 233.451 80.609 -1.0
   5.000 75.000 269.618 70.709  1.0
  65.000 55.000 300.645 51.134 -1.0
 150.000 50.000  53.534 82.356  1.0
  30.000 50.000 194.660 41.026  1.0
  15.000 35.000 182.852 55.607  1.0
  20.000 50.000 158.070 48.439  1.0
 315.000 75.000  53.499 61.121 -1.0
 140.000 65.000 256.732 46.031 -1.0
 205.000 80.000 113.246 80.153 -1.0
  50.000 40.000 192.995 56.174  1.0
 150.000 45.000 254.433 76.005 -1.0
 150.000 55.000 258.323 65.822 -1.0
  15.000 20.000 133.481 80.153  1.0
 265.000 65.000 355.000 90.000  1.0
  60.000 85.000 150.880 80.038  1.0
 335.000 80.000  65.000 90.000 -1.0
  20.000 90.000 110.000 40.000  1.0
 185.000 40.000 282.693 83.591 -1.0
 280.000 70.000 182.904 71.253 -1.0
  60.000 85.000 152.881 60.126  1.0
 140.000 60.000 230.000 90.000  1.0
 170.000 65.000 264.262 80.945 -1.0
 190.000 40.000 303.859 71.253 -1.0
 120.000 45.000 232.208 69.295 -1.0
  55.000 55.000 319.225 81.822 -1.0
  80.000 50.000 329.639 67.479  1.0
  45.000 35.000 270.689 63.935 -1.0
 350.000 10.000 159.849 80.153  1.0
 340.000 45.000 227.792 69.295  1.0
  15.000 75.000 282.387 80.344 -1.0
  45.000 65.000 306.255 71.942 -1.0
 150.000 45.000 270.682 62.966 -1.0
 340.000 85.000  71.817 70.079 -1.0
 335.000 75.000  70.382 70.709 -1.0
 310.000 90.000 220.000 20.000  1.0
  65.000 40.000 178.859 71.253  1.0
 240.000 70.000 333.451 80.609  1.0
  80.000 80.000 186.740 31.475  1.0
  30.000 60.000 173.948 35.531  1.0
 130.000 70.000 236.013 52.841 -1.0
 135.000 50.000 285.480 43.958 -1.0
  60.000 85.000 151.817 70.079  1.0
  85.000 90.000 355.000 20.000 -1.0
 225.000 85.000 130.817 50.183 -1.0
  60.000 75.000 312.858 42.274 -1.0
 145.000 50.000 255.361 67.479 -1.0
  65.000 65.000 315.475 54.369 -1.0
 130.000 75.000 244.146 33.226 -1.0
 130.000 65.000 233.712 63.054 -1.0
 125.000 60.000   4.210 48.439  1.0
 110.000 60.000 290.000 30.000 -1.0
 120.000 85.000 215.930 40.259  1.0
 125.000 35.000 281.043 57.385 -1.0
 175.000 35.000 309.311 63.935 -1.0
 305.000 45.000  35.000 90.000 -1.0
  30.000 70.000 210.000 20.000  1.0
 135.000 75.000  27.858 42.274  1.0
   0.000 80.000 244.494 22.269  1.0
 335.000 90.000 245.000 80.000  1.0
  60.000 80.000 328.246 80.153 -1.0
 320.000 45.000  50.000 90.000 -1.0
  15.000 65.000 217.647 26.806  1.0
 265.000 80.000 171.384 70.317 -1.0
  30.000 70.000 182.727 22.269  1.0
 130.000 40.000 310.000 50.000 -1.0
  90.000 65.000 216.204 38.290 -1.0
  70.000 50.000 302.546 54.068 -1.0
 170.000 25.000 287.621 77.801 -1.0
 195.000 55.000 357.912 36.225 -1.0
 170.000 60.000 270.314 72.771 -1.0
 355.000 90.000 265.000 70.000  1.0
 140.000 75.000 242.253 51.619 -1.0
  45.000 55.000 225.000 35.000  1.0
 165.000 80.000  66.710 50.727  1.0
 140.000 65.000 249.525 54.369 -1.0
 160.000 65.000 269.526 54.369 -1.0
 155.000 25.000 282.252 74.237 -1.0
  80.000 85.000 172.881 60.126  1.0
 160.000 85.000 251.817 70.079 -1.0
 120.000 50.000 223.168 74.811 -1.0
 140.000 50.000 267.454 54.068 -1.0
 150.000 75.000 248.499 61.121 -1.0
 355.000 35.000 187.148 55.607  1.0
 120.000 65.000 218.745 71.942 -1.0
  65.000 60.000 318.898 64.341 -1.0
  55.000 70.000 167.176 43.958  1.0
  20.000 85.000 284.070 40.259 -1.0
 125.000 30.000   8.435 75.522 -1.0
 155.000 40.000 268.859 71.253 -1.0
 170.000 65.000 273.712 63.054 -1.0
 325.000 65.000 230.738 80.945  1.0
 135.000 65.000 244.525 54.369 -1.0
 325.000 70.000 231.549 80.609  1.0
 140.000 80.000  48.246 80.153  1.0
 185.000 45.000 337.764 48.359 -1.0
  45.000 55.000 225.000 35.000 -1.0
 145.000 50.000  48.534 82.356  1.0
 130.000 55.000 254.355 51.134  1.0
 105.000 55.000 285.000 35.000 -1.0
