#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
2006-04-24.114.2558271.BP2-25.3s.p0.2.ms_20090225_201902525000|2009-02-25T20:18:53.889000Z|-43.46349|171.53697|5000.0|yifan|delayednewz|||ML|2.4760554648671254|yifan|Darfield
2006-04-24.114.2558271.BP2-25.3s.p0.2.ms_20090327_220310065000|2009-03-27T22:03:01.429000Z|-43.46349|171.53697|5000.0|yifan|delayednewz|||ML|1.4276315102282187|yifan|Darfield
2006-04-24.114.2558271.BP2-25.3s.p0.2.ms_20090529_051658385000|2009-05-29T05:16:49.749000Z|-43.46349|171.53697|5000.0|yifan|delayednewz|||ML|1.364404088326292|yifan|Darfield
2006-04-24.114.2558271.BP2-25.3s.p0.2.ms_20090605_164214125000|2009-06-05T16:42:05.489000Z|-43.46349|171.53697|5000.0|yifan|delayednewz|||ML|1.1927723550859881|yifan|Darfield
2006-04-24.114.2558271.BP2-25.3s.p0.2.ms_20101228_173520147000|2010-12-28T17:35:11.511000Z|-43.46349|171.53697|5000.0|yifan|delayednewz|||ML|2.1423957745019453|yifan|Darfield
2006-04-26.116.2559603.BP2-25.3s.p0.2.ms_20060306_103054509000|2006-03-06T10:30:46.631000Z|-43.50039|171.51706|12000.0|yifan|delayednewz|||ML|0.9873072697274934|yifan|Darfield
2006-04-26.116.2559603.BP2-25.3s.p0.2.ms_20060424_142821529000|2006-04-24T14:28:13.651000Z|-43.50039|171.51706|12000.0|yifan|delayednewz|||ML|0.728569188664813|yifan|Darfield
2006-04-26.116.2559603.BP2-25.3s.p0.2.ms_20060426_205008009000|2006-04-26T20:50:00.131000Z|-43.50039|171.51706|12000.0|yifan|delayednewz|||ML|2.9720000021095214|yifan|Darfield
2006-04-26.116.2559603.BP2-25.3s.p0.2.ms_20071030_062422889000|2007-10-30T06:24:15.011000Z|-43.50039|171.51706|12000.0|yifan|delayednewz|||ML|1.416322727383401|yifan|Darfield
2006-04-26.116.2559603.BP2-25.3s.p0.2.ms_20091002_205840745000|2009-10-02T20:58:32.867000Z|-43.50039|171.51706|12000.0|yifan|delayednewz|||ML|0.9135782256365302|yifan|Darfield
2006-04-27.117.2560094.BP2-25.3s.p0.2.ms_20060427_225734529000|2006-04-27T22:57:25.364000Z|-42.87922|171.6662|5000.0|yifan|delayednewz|||ML|2.5009999948662105|yifan|Darfield
2006-04-27.117.2560094.BP2-25.3s.p0.2.ms_20060428_152558649000|2006-04-28T15:25:49.484000Z|-42.87922|171.6662|5000.0|yifan|delayednewz|||ML|1.7169873300449683|yifan|Darfield
2006-05-06.126.2564371.BP2-25.3s.p0.2.ms_20060123_194232669000|2006-01-23T19:42:24.018000Z|-43.13886|172.1167|33000.0|yifan|delayednewz|||ML|1.5953313500985546|yifan|Darfield
2006-05-06.126.2564371.BP2-25.3s.p0.2.ms_20060205_043859529000|2006-02-05T04:38:50.878000Z|-43.13886|172.1167|33000.0|yifan|delayednewz|||ML|1.3538421431713652|yifan|Darfield
2006-05-06.126.2564371.BP2-25.3s.p0.2.ms_20060506_142128249000|2006-05-06T14:21:19.598000Z|-43.13886|172.1167|33000.0|yifan|delayednewz|||ML|2.273000002017012|yifan|Darfield
2006-05-06.126.2564371.BP2-25.3s.p0.2.ms_20060616_143120769000|2006-06-16T14:31:12.118000Z|-43.13886|172.1167|33000.0|yifan|delayednewz|||ML|1.3092471599511226|yifan|Darfield
2006-05-06.126.2564371.BP2-25.3s.p0.2.ms_20061016_092204989000|2006-10-16T09:21:56.338000Z|-43.13886|172.1167|33000.0|yifan|delayednewz|||ML|1.0473904185237286|yifan|Darfield
2006-05-06.126.2564376.BP2-25.3s.p0.2.ms_20060506_143911729000|2006-05-06T14:39:00.063000Z|-43.13471|171.57991|12000.0|yifan|delayednewz|||ML|2.6050000016981567|yifan|Darfield
2006-05-15.135.2568376.BP2-25.3s.p0.2.ms_20060515_202720069000|2006-05-15T20:27:12.993000Z|-42.99365|171.86633|5000.0|yifan|delayednewz|||ML|2.5439999993174642|yifan|Darfield
2006-05-15.135.2568376.BP2-25.3s.p0.2.ms_20060819_100022349000|2006-08-19T10:00:15.273000Z|-42.99365|171.86633|5000.0|yifan|delayednewz|||ML|0.9768841541892783|yifan|Darfield
2006-05-15.135.2568376.BP2-25.3s.p0.2.ms_20060820_090003109000|2006-08-20T08:59:56.033000Z|-42.99365|171.86633|5000.0|yifan|delayednewz|||ML|1.223373674058148|yifan|Darfield
2006-05-15.135.2568376.BP2-25.3s.p0.2.ms_20070805_000503349000|2007-08-05T00:04:56.273000Z|-42.99365|171.86633|5000.0|yifan|delayednewz|||ML|2.3153500045469175|yifan|Darfield
2006-05-19.139.2570102.BP2-25.3s.p0.2.ms_20060302_125225809000|2006-03-02T12:52:21.812000Z|-43.54137|171.1665|12000.0|yifan|delayednewz|||ML|1.5650860164534042|yifan|Darfield
2006-05-19.139.2570102.BP2-25.3s.p0.2.ms_20060519_190013469000|2006-05-19T19:00:09.472000Z|-43.54137|171.1665|12000.0|yifan|delayednewz|||ML|2.5659999994018565|yifan|Darfield
2006-05-19.139.2570102.BP2-25.3s.p0.2.ms_20060703_001448729000|2006-07-03T00:14:44.732000Z|-43.54137|171.1665|12000.0|yifan|delayednewz|||ML|0.8068008942082607|yifan|Darfield
2006-05-19.139.2570102.BP2-25.3s.p0.2.ms_20060704_180535409000|2006-07-04T18:05:31.412000Z|-43.54137|171.1665|12000.0|yifan|delayednewz|||ML|1.213657692466687|yifan|Darfield
2006-05-19.139.2570102.BP2-25.3s.p0.2.ms_20061108_133151289000|2006-11-08T13:31:47.292000Z|-43.54137|171.1665|12000.0|yifan|delayednewz|||ML|1.7167215037989774|yifan|Darfield
2006-05-21.141.2570760.BP2-25.3s.p0.2.ms_20060521_092226849000|2006-05-21T09:22:15.443000Z|-43.32811|171.60429|5000.0|yifan|delayednewz|||ML|2.8010000102378982|yifan|Darfield
2006-05-21.141.2570760.BP2-25.3s.p0.2.ms_20060522_071306109000|2006-05-22T07:12:54.703000Z|-43.32811|171.60429|5000.0|yifan|delayednewz|||ML|0.9523920023715571|yifan|Darfield
2006-05-22.142.2571484.BP2-25.3s.p0.2.ms_20060522_235231209000|2006-05-22T23:52:23.170000Z|-43.51488|171.52983|5000.0|yifan|delayednewz|||ML|0.9231375433312231|yifan|Darfield
2006-05-22.142.2571484.BP2-25.3s.p0.2.ms_20060522_235342229000|2006-05-22T23:53:34.190000Z|-43.51488|171.52983|5000.0|yifan|delayednewz|||ML|2.0390000026512314|yifan|Darfield
2006-05-26.146.2573100.BP2-25.3s.p0.2.ms_20060302_104411029000|2006-03-02T10:44:04.393000Z|-42.95285|171.8911|5000.0|yifan|delayednewz|||ML|1.6955542531933|yifan|Darfield
2006-05-26.146.2573100.BP2-25.3s.p0.2.ms_20060526_065825849000|2006-05-26T06:58:19.213000Z|-42.95285|171.8911|5000.0|yifan|delayednewz|||ML|3.4109999950238525|yifan|Darfield
2006-05-26.146.2573100.BP2-25.3s.p0.2.ms_20070326_085823289000|2007-03-26T08:58:16.653000Z|-42.95285|171.8911|5000.0|yifan|delayednewz|||ML|1.012279625325043|yifan|Darfield
2006-05-26.146.2573100.BP2-25.3s.p0.2.ms_20080204_111859769000|2008-02-04T11:18:53.133000Z|-42.95285|171.8911|5000.0|yifan|delayednewz|||ML|1.2835111939216697|yifan|Darfield
2006-05-27.147.2573930.BP2-25.3s.p0.2.ms_20060527_213839369000|2006-05-27T21:38:26.615000Z|-43.07384|171.47197|5000.0|yifan|delayednewz|||ML|2.6249999949385106|yifan|Darfield
2006-05-27.147.2573930.BP2-25.3s.p0.2.ms_20070312_110547209000|2007-03-12T11:05:34.455000Z|-43.07384|171.47197|5000.0|yifan|delayednewz|||ML|1.528454069378454|yifan|Darfield
2006-05-27.147.2573930.BP2-25.3s.p0.2.ms_20070312_211737149000|2007-03-12T21:17:24.395000Z|-43.07384|171.47197|5000.0|yifan|delayednewz|||ML|1.9211783471152113|yifan|Darfield
2006-05-27.147.2573930.BP2-25.3s.p0.2.ms_20100703_143935287000|2010-07-03T14:39:22.533000Z|-43.07384|171.47197|5000.0|yifan|delayednewz|||ML|1.4225750626803197|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060512_181657269000|2006-05-12T18:16:49.539000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|1.0853537725348916|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060528_001514269000|2006-05-28T00:15:06.539000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|2.661000000047116|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060528_001526809000|2006-05-28T00:15:19.079000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|1.984367913412142|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060528_004623929000|2006-05-28T00:46:16.199000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|2.1345355419404735|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060528_125650009000|2006-05-28T12:56:42.279000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|1.0227537105241946|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060529_060948769000|2006-05-29T06:09:41.039000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|1.8266876216237218|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060531_153648309000|2006-05-31T15:36:40.579000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|0.997276668565871|yifan|Darfield
2006-05-28.148.2811965.BP2-25.3s.p0.2.ms_20060601_192655489000|2006-06-01T19:26:47.759000Z|-43.1748|172.17122|5000.0|yifan|delayednewz|||ML|1.4042209361954887|yifan|Darfield
2006-05-31.151.2575800.BP2-25.3s.p0.2.ms_20050403_071515461000|2005-04-03T07:15:09.746000Z|-42.94867|171.96622|5000.0|yifan|delayednewz|||ML|1.1072172001439888|yifan|Darfield
2006-05-31.151.2575800.BP2-25.3s.p0.2.ms_20060531_231728949000|2006-05-31T23:17:23.234000Z|-42.94867|171.96622|5000.0|yifan|delayednewz|||ML|2.8570000036342664|yifan|Darfield
2006-06-06.157.2578492.BP2-25.3s.p0.2.ms_20060606_180755849000|2006-06-06T18:07:44.125000Z|-43.21754|171.453|5000.0|yifan|delayednewz|||ML|3.3160000004416124|yifan|Darfield
2006-06-06.157.2578492.BP2-25.3s.p0.2.ms_20060606_182802449000|2006-06-06T18:27:50.725000Z|-43.21754|171.453|5000.0|yifan|delayednewz|||ML|0.7186744972803173|yifan|Darfield
2006-06-06.157.2578492.BP2-25.3s.p0.2.ms_20060607_172115289000|2006-06-07T17:21:03.565000Z|-43.21754|171.453|5000.0|yifan|delayednewz|||ML|0.791694094714569|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20040818_041818721000|2004-08-18T04:18:11.604000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.6563011448792937|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20050205_160431201000|2005-02-05T16:04:24.084000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.83156184251112|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20050208_102107761000|2005-02-08T10:21:00.644000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.3100780241932566|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20050503_120228521000|2005-05-03T12:02:21.404000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|0.9560620756771675|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20050714_232354361000|2005-07-14T23:23:47.244000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.388687163239025|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060420_143145929000|2006-04-20T14:31:38.812000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.6585180727635676|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060422_090414149000|2006-04-22T09:04:07.032000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.0762163837848702|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060422_201019009000|2006-04-22T20:10:11.892000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.5174444741264483|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060614_080543909000|2006-06-14T08:05:36.792000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|2.4379999960426493|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060614_081104609000|2006-06-14T08:10:57.492000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.1941597063207574|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060614_091816549000|2006-06-14T09:18:09.432000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.203998079153059|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20060730_194646769000|2006-07-30T19:46:39.652000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.345443385856638|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20070423_235831909000|2007-04-23T23:58:24.792000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.4926167440957467|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20080429_094623989000|2008-04-29T09:46:16.872000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.2702030236484458|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20090321_161525385000|2009-03-21T16:15:18.268000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.7371346392556275|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20090704_170136625000|2009-07-04T17:01:29.508000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.2281265495265439|yifan|Darfield
2006-06-14.165.2582386.BP2-25.3s.p0.2.ms_20101026_061418627000|2010-10-26T06:14:11.510000Z|-42.90934|171.82751|5000.0|yifan|delayednewz|||ML|1.8298076144086528|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060619_041504829000|2006-06-19T04:14:51.422000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|1.3612496623512063|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060703_114456249000|2006-07-03T11:44:42.842000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|1.446090557005976|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060712_223834609000|2006-07-12T22:38:21.202000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|2.700000002056744|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060712_231028749000|2006-07-12T23:10:15.342000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|1.9210242903700907|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060714_085938109000|2006-07-14T08:59:24.702000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|1.535462437590676|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060717_031814769000|2006-07-17T03:18:01.362000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|1.3149287101124092|yifan|Darfield
2006-07-12.193.2595304.BP2-25.3s.p0.2.ms_20060813_153753549000|2006-08-13T15:37:40.142000Z|-43.10183|171.42545|5000.0|yifan|delayednewz|||ML|1.701848232386701|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060418_000303849000|2006-04-18T00:02:54.098000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.9069636821711037|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060709_043023489000|2006-07-09T04:30:13.738000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|1.282339864952727|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060722_033636849000|2006-07-22T03:36:27.098000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|2.876999999351918|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060723_215640789000|2006-07-23T21:56:31.038000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|1.0607796680110608|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060727_224154689000|2006-07-27T22:41:44.938000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|1.1511528040065468|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060728_021757309000|2006-07-28T02:17:47.558000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|1.5129298193422174|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20060816_103621189000|2006-08-16T10:36:11.438000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.5538282511735464|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20070115_102024969000|2007-01-15T10:20:15.218000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.6341002637966642|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20080123_145945969000|2008-01-23T14:59:36.218000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.5112804159570269|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20080123_151104249000|2008-01-23T15:10:54.498000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.9513405782147417|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20080331_054309889000|2008-03-31T05:43:00.138000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.9534740898487924|yifan|Darfield
2006-07-22.203.2599461.BP2-25.3s.p0.2.ms_20080415_133240589000|2008-04-15T13:32:30.838000Z|-43.29742|172.23637|12000.0|yifan|delayednewz|||ML|0.7605573030382282|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20040313_092513021000|2004-03-13T09:25:06.721000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.168049355064397|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20040916_095443241000|2004-09-16T09:54:36.941000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.7345040978045636|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20050607_145814521000|2005-06-07T14:58:08.221000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|2.198091778019858|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20050607_170743841000|2005-06-07T17:07:37.541000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|0.7876354943908459|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20050623_051959701000|2005-06-23T05:19:53.401000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.9347896489979028|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20050624_055733061000|2005-06-24T05:57:26.761000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.3330050034939123|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20060725_130107449000|2006-07-25T13:01:01.149000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|3.321000006325088|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20061006_214043349000|2006-10-06T21:40:37.049000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.2683252110870304|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20061030_114406329000|2006-10-30T11:44:00.029000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.3961476907140369|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20070501_063404249000|2007-05-01T06:33:57.949000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|1.1097317513358815|yifan|Darfield
2006-07-25.206.2601060.BP2-25.3s.p0.2.ms_20080912_125704369000|2008-09-12T12:56:58.069000Z|-42.94701|171.92642|5000.0|yifan|delayednewz|||ML|0.843423503349893|yifan|Darfield
2006-08-10.222.2608563.BP2-25.3s.p0.2.ms_20051126_055448089000|2005-11-26T05:54:34.872000Z|-43.12626|171.45192|5000.0|yifan|delayednewz|||ML|1.476864433791365|yifan|Darfield
2006-08-10.222.2608563.BP2-25.3s.p0.2.ms_20060810_112835009000|2006-08-10T11:28:21.792000Z|-43.12626|171.45192|5000.0|yifan|delayednewz|||ML|2.404000002070075|yifan|Darfield
2006-08-16.228.2611548.BP2-25.3s.p0.2.ms_20060816_053434389000|2006-08-16T05:34:24.274000Z|-43.51553|171.69977|5000.0|yifan|delayednewz|||ML|2.979000001482234|yifan|Darfield
2006-08-16.228.2611548.BP2-25.3s.p0.2.ms_20060820_021607169000|2006-08-20T02:15:57.054000Z|-43.51553|171.69977|5000.0|yifan|delayednewz|||ML|1.4879248359892498|yifan|Darfield
2006-08-16.228.2611548.BP2-25.3s.p0.2.ms_20070601_090835789000|2007-06-01T09:08:25.674000Z|-43.51553|171.69977|5000.0|yifan|delayednewz|||ML|1.1830753009197088|yifan|Darfield
2006-08-16.228.2611548.BP2-25.3s.p0.2.ms_20090508_085506525000|2009-05-08T08:54:56.410000Z|-43.51553|171.69977|5000.0|yifan|delayednewz|||ML|1.1050108653076611|yifan|Darfield
2006-09-20.263.2627825.BP2-25.3s.p0.2.ms_20060920_081633249000|2006-09-20T08:16:23.883000Z|-43.46457|171.5797|5000.0|yifan|delayednewz|||ML|2.4449999969739498|yifan|Darfield
2006-09-20.263.2627825.BP2-25.3s.p0.2.ms_20060922_120541609000|2006-09-22T12:05:32.243000Z|-43.46457|171.5797|5000.0|yifan|delayednewz|||ML|1.1912254471348571|yifan|Darfield
2006-09-20.263.2627825.BP2-25.3s.p0.2.ms_20060922_141711289000|2006-09-22T14:17:01.923000Z|-43.46457|171.5797|5000.0|yifan|delayednewz|||ML|1.2225689619431577|yifan|Darfield
2006-09-20.263.2627825.BP2-25.3s.p0.2.ms_20060922_144854889000|2006-09-22T14:48:45.523000Z|-43.46457|171.5797|5000.0|yifan|delayednewz|||ML|1.0769020263723752|yifan|Darfield
2006-09-26.269.2630324.BP2-25.3s.p0.2.ms_20040416_203309841000|2004-04-16T20:32:59.294000Z|-43.26974|171.92024|12000.0|yifan|delayednewz|||ML|1.073851090004315|yifan|Darfield
2006-09-26.269.2630324.BP2-25.3s.p0.2.ms_20040417_211139261000|2004-04-17T21:11:28.714000Z|-43.26974|171.92024|12000.0|yifan|delayednewz|||ML|1.1292934930016694|yifan|Darfield
2006-09-26.269.2630324.BP2-25.3s.p0.2.ms_20040417_211525221000|2004-04-17T21:15:14.674000Z|-43.26974|171.92024|12000.0|yifan|delayednewz|||ML|1.3203239980311334|yifan|Darfield
2006-09-26.269.2630324.BP2-25.3s.p0.2.ms_20040417_211626221000|2004-04-17T21:16:15.674000Z|-43.26974|171.92024|12000.0|yifan|delayednewz|||ML|1.0996807611265582|yifan|Darfield
2006-09-26.269.2630324.BP2-25.3s.p0.2.ms_20060926_080831329000|2006-09-26T08:08:20.782000Z|-43.26974|171.92024|12000.0|yifan|delayednewz|||ML|2.13799999885696|yifan|Darfield
2006-09-26.269.2630324.BP2-25.3s.p0.2.ms_20100921_061331287000|2010-09-21T06:13:20.740000Z|-43.26974|171.92024|12000.0|yifan|delayednewz|||ML|1.9434626822299472|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20060927_194200929000|2006-09-27T19:41:51.829000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|2.587000004718274|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20071118_054322969000|2007-11-18T05:43:13.869000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.2651034214820327|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20080113_093718729000|2008-01-13T09:37:09.629000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.3459892744133954|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20090525_100124525000|2009-05-25T10:01:15.425000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.1071729839493303|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20090528_184632225000|2009-05-28T18:46:23.125000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.0657011761829223|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20091006_172449105000|2009-10-06T17:24:40.005000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|0.9572855188134738|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20091016_223954805000|2009-10-16T22:39:45.705000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.3464096159711803|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20091217_193036945000|2009-12-17T19:30:27.845000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.8201992088851924|yifan|Darfield
2006-09-27.270.2630935.BP2-25.3s.p0.2.ms_20100207_130043925000|2010-02-07T13:00:34.825000Z|-43.28194|172.40051|12000.0|yifan|delayednewz|||ML|1.097150583509578|yifan|Darfield
2006-09-29.272.2631483.BP2-25.3s.p0.2.ms_20060929_020307769000|2006-09-29T02:02:58.334000Z|-43.24686|172.50897|9891.6|yifan|delayednewz|||ML|3.1839999971061093|yifan|Darfield
2006-09-29.272.2631483.BP2-25.3s.p0.2.ms_20061009_172207849000|2006-10-09T17:21:58.414000Z|-43.24686|172.50897|9891.6|yifan|delayednewz|||ML|0.7370526019981792|yifan|Darfield
2006-09-29.272.2631483.BP2-25.3s.p0.2.ms_20070619_173402749000|2007-06-19T17:33:53.314000Z|-43.24686|172.50897|9891.6|yifan|delayednewz|||ML|1.1398584754220737|yifan|Darfield
2006-09-29.272.2631483.BP2-25.3s.p0.2.ms_20071227_153809349000|2007-12-27T15:37:59.914000Z|-43.24686|172.50897|9891.6|yifan|delayednewz|||ML|1.4705725344270446|yifan|Darfield
2006-10-23.296.2900651.BP2-25.3s.p0.2.ms_20061023_105011169000|2006-10-23T10:49:57.999000Z|-43.07473|171.39326|12000.0|yifan|delayednewz|||ML|2.5679999962118996|yifan|Darfield
2006-11-18.322.2655520.BP2-25.3s.p0.2.ms_20061118_144737649000|2006-11-18T14:47:32.826000Z|-42.98805|172.10251|5000.0|yifan|delayednewz|||ML|4.221000000879639|yifan|Darfield
2006-11-18.322.2655520.BP2-25.3s.p0.2.ms_20061118_150919809000|2006-11-18T15:09:14.986000Z|-42.98805|172.10251|5000.0|yifan|delayednewz|||ML|0.8351681868546954|yifan|Darfield
2006-11-18.322.2655520.BP2-25.3s.p0.2.ms_20061120_185039869000|2006-11-20T18:50:35.046000Z|-42.98805|172.10251|5000.0|yifan|delayednewz|||ML|1.6655822543778465|yifan|Darfield
2006-11-18.322.2655520.BP2-25.3s.p0.2.ms_20061213_103829829000|2006-12-13T10:38:25.006000Z|-42.98805|172.10251|5000.0|yifan|delayednewz|||ML|1.2169380140702057|yifan|Darfield
